2026-06-10 01:17:23,620 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part35^Arm-1
2026-06-10 01:17:23,621 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Part35^Arm-1
2026-06-10 01:17:23,622 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part35^Arm-1
2026-06-10 01:17:23,623 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from end-effector-1
2026-06-10 01:17:23,623 INFO  ExportHelperExtension.cs: 1136 - Found 158 in end-effector-1
2026-06-10 01:17:23,624 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in end-effector-1
2026-06-10 01:17:23,625 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 2. wrist joint cover-1
2026-06-10 01:17:23,625 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 2. wrist joint cover-1
2026-06-10 01:17:23,626 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 2. wrist joint cover-1
2026-06-10 01:17:25,199 INFO  SwAddin.cs: 339 - Loading config tree
2026-06-10 01:17:25,212 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-06-10 01:17:25,225 INFO  SwAddin.cs: 344 - Showing property manager
2026-06-10 01:17:36,180 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-10 01:17:36,653 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-10 01:17:37,303 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-10 01:17:37,868 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-10 01:17:44,560 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-10 01:18:36,293 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2026-06-10 01:18:36,455 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
